ID_pemesanan;nama_pengguna;email;nama_hotel;kota;check_in;check_out;durasi_inap;jumlah_kamar;harga_per_malam;total_biaya;metode_pembayaran;wallet_address;status_transaksi;timestamp_pemesanan
048a6fb2-70f1-4185-9c4c-0cc936b49475;Kani Prabowo;yono27@hotmail.com;Grand Malaka Ethical Hotel ;Palembang;23/07/2024;26/07/2024;3;1;872063;2616189;Transfer Bank;;Pending;08/07/2024 12:36
407edff0-380a-4450-943f-37d6db537e49;R. Vinsen Gunarto;rahimahdwi@hotmail.com;OYO 2177 Trikora Indah Residence ;Palembang;27/03/2025;31/03/2025;4;2;861394;6891152;Transfer Bank;;Cancelled;12/10/2024 02:44
93344e4c-cd91-4d68-8e7a-206ee80925cc;Dt. Abyasa Santoso;pertiwiajeng@ud.gov;SPOT ON 2353 Wisma Hulubalang ;Palembang;23/04/2025;26/04/2025;3;1;574738;1724214;Transfer Bank;;Pending;21/11/2024 12:15
5faf387c-8897-4498-a182-ec7de1e750f2;Ghani Sihombing, M.M.;wmarbun@ud.edu;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;14/08/2024;19/08/2024;5;2;1037700;10377000;Transfer Bank;;Paid;10/08/2024 06:46
43000be6-de44-4596-a77a-cd32a13a50ca;Olga Jailani;waluyogada@yahoo.com;SPOT ON 2422 Kost Laguna ;Palembang;12/04/2025;14/04/2025;2;2;1410887;5643548;QRIS;;Pending;07/01/2025 15:43
5057b617-cd91-44de-871f-662fa75f6d1d;Marsito Hassanah, M.Farm;lukman29@yahoo.com;RedDoorz Plus near RS RK Charitas 2 Palembang ;Palembang;27/10/2024;28/10/2024;1;2;792388;1584776;Crypto;0x70190cf9e69fee238d50a6c49d9222d4d0c8a4f5;Cancelled;13/09/2024 06:38
40bbf8de-e15a-406e-a7b3-72223fde0766;Bagiya Kuswoyo, M.Ak;dodoutami@ud.go.id;The Zuri Palembang ;Palembang;09/01/2025;11/01/2025;2;2;1042764;4171056;Transfer Bank;;Cancelled;11/10/2024 19:05
34baf8c7-ead8-4a96-afb7-07ec4aed082a;Ir. Ganda Purnawati;xhakim@yahoo.com;Grand Malaka Ethical Hotel ;Palembang;12/02/2025;13/02/2025;1;3;1081613;3244839;Transfer Bank;;Pending;07/08/2024 13:17
ed76f283-b13b-45a9-be79-a83021cd8ba8;Prasetyo Anggriawan;hpuspita@pt.co.id;Rio City Hotel ;Palembang;28/09/2024;03/10/2024;5;1;754591;3772955;Crypto;0x92f4f3c751a467dda1f99c0375fc19d72be08044;Paid;16/09/2024 01:58
aaaf7371-6b2b-498b-8338-9a7ecc44630a;Ulva Uwais;mariadihariyah@yahoo.com;OYO 2036 Afifah Homestay Syariah ;Palembang;07/10/2024;12/10/2024;5;2;449728;4497280;Transfer Bank;;Cancelled;18/07/2024 17:18
810c5920-4626-4509-90b3-35faf8b94160;Jessica Agustina;onajmudin@gmail.com;RedDoorz Syariah near Stasiun LRT Bumi Sriwijaya ;Palembang;26/10/2024;30/10/2024;4;3;427605;5131260;QRIS;;Pending;28/08/2024 22:08
457dff40-055f-446e-b7e0-19a98ec02016;Gandewa Prasasta;utamikiandra@yahoo.com;Algoritma Hotel ;Palembang;08/12/2024;10/12/2024;2;1;428193;856386;Transfer Bank;;Cancelled;31/08/2024 05:05
be3a35ef-3d13-4da4-b355-2a63f3cd263a;Zalindra Dabukke;balapati52@gmail.com;Beston Hotel Palembang ;Palembang;10/08/2024;13/08/2024;3;1;1150877;3452631;Crypto;0xe2450be7d038aabd718946b909dd124505e10709;Pending;23/07/2024 00:33
ba17f48a-33e8-44c9-bcb6-676f0ae4a884;Tgk. Kani Maryati, S.E.I;gangsar81@hotmail.com;Emilia Hotel by Amazing ;Palembang;28/08/2024;01/09/2024;4;3;1376998;16523976;Crypto;0x68c6526b10f9e5e27b0392027367388e02245d5f;Pending;11/07/2024 19:40
29b8e5ed-6945-4e82-ab83-d4f596cc1971;Diah Novitasari;hsaptono@gmail.com;OYO 448 Hotel Central ;Palembang;05/02/2025;07/02/2025;2;2;925460;3701840;Crypto;0x24164ec25da413a311b68c7fc2fadbb8980b692b;Paid;12/10/2024 08:44
a8839223-e883-42f8-b984-19fddf7ebcf5;Kayun Setiawan;dfarida@gmail.com;Msquare Hotel ;Palembang;29/03/2025;02/04/2025;4;3;1212042;14544504;Transfer Bank;;Pending;17/11/2024 07:46
63ade130-36a7-4ee9-b85b-6ed9485e1b18;Shakila Pudjiastuti;cindynainggolan@gmail.com;OYO 2036 Afifah Homestay Syariah ;Palembang;06/06/2025;08/06/2025;2;3;645495;3872970;Crypto;0xa171a3851e3dd7e8d3ac2c802fceaeb6a10e69ea;Pending;30/07/2024 20:37
bc514091-5e1b-40e2-8a50-a88b0f8a1f8c;Nasrullah Zulaika;rharyanto@gmail.com;Katawa Guest House Syariah ;Palembang;04/11/2024;09/11/2024;5;1;1255804;6279020;Transfer Bank;;Paid;12/08/2024 06:50
164e59ec-acc7-4cbf-afec-b9e17d84952a;Harsana Nuraini, S.Pt;dipasiregar@gmail.com;Emilia Hotel by Amazing ;Palembang;04/02/2025;08/02/2025;4;2;976356;7810848;Transfer Bank;;Cancelled;13/08/2024 18:05
abeb1426-1edf-47a6-8f58-0eefc7678d3f;Kasiyah Hastuti;nasyiahumaya@pd.co.id;Aryaduta Palembang ;Palembang;07/12/2024;10/12/2024;3;1;1173762;3521286;Transfer Bank;;Pending;17/07/2024 04:41
75ae1a85-00f7-4f3b-b578-8ab259aed273;Mariadi Hidayat, M.TI.;puspitahesti@yahoo.com;OYO 448 Hotel Central ;Palembang;17/06/2025;19/06/2025;2;1;434535;869070;QRIS;;Paid;06/08/2024 20:05
ec21ba36-3f23-461d-95f3-5dfdfa1f5e7e;Artanto Lestari;hkuswandari@perum.mil;OYO 236 Penginapan Rumah Hijau ;Palembang;15/07/2024;19/07/2024;4;3;565246;6782952;Crypto;0xd9173933f2cd8cb8998908e83a21cb5efbd12311;Pending;10/07/2024 15:13
4ef3e55a-07e0-4327-a368-b66e6ad9fcbc;Rahmi Palastri;ysusanti@perum.ponpes.id;RedDoorz Plus near RS RK Charitas 2 Palembang ;Palembang;20/12/2024;25/12/2024;5;2;801948;8019480;QRIS;;Pending;28/11/2024 23:44
1f338894-c3a1-4864-8426-197cfab3d15e;Galur Samosir, M.Kom.;sitompulcatur@ud.desa.id;RedDoorz Syariah near Simpang Sekip Palembang ;Palembang;08/02/2025;09/02/2025;1;3;1400780;4202340;Transfer Bank;;Cancelled;02/12/2024 09:57
38b2aaa5-8b4b-478f-8ec1-ea3d06199d57;Cengkir Thamrin;empluk03@yahoo.com;Hotel Graha Bukit ;Palembang;21/05/2025;24/05/2025;3;1;416690;1250070;QRIS;;Pending;14/03/2025 05:10
f5f33317-cd16-424a-834b-81c527d378fe;Kezia Firmansyah;permatairsad@hotmail.com;favehotel Palembang ;Palembang;01/05/2025;06/05/2025;5;2;838066;8380660;Crypto;0x782fb8865b58d59591e415d0a632f08d4f326bb8;Paid;01/03/2025 02:40
ef71df16-283a-499b-8ec8-a1eb4478f22a;Septi Firgantoro;oktavianibagus@pd.sch.id;Hotel Santika Radial Palembang ;Palembang;27/04/2025;30/04/2025;3;2;742591;4455546;Crypto;0x55d3fb695204292551698f118d4fce6e04ecc6d9;Pending;11/10/2024 08:08
9b1ca60d-11be-4000-8145-6bac873a22c0;Raina Mandala;dewi66@pd.org;Imara Hotel Palembang ;Palembang;25/07/2024;26/07/2024;1;1;1040247;1040247;Transfer Bank;;Paid;18/07/2024 19:04
73091237-0541-4db3-ab61-8a4ff3cb8287;Sutan Harjasa Haryanti, M.Ak;nasyidahnajwa@ud.my.id;Super OYO Collection O 166 Hotel Princess ;Palembang;17/08/2024;18/08/2024;1;1;1325317;1325317;Crypto;0x350f563554b451660607ec45aa4b90ee13e6e1f3;Pending;11/08/2024 19:26
a6c4e252-70e6-47f8-90a7-75b17c126b8f;Dr. Tami Rajasa;nwacana@cv.net;Msquare Hotel ;Palembang;21/03/2025;23/03/2025;2;2;370798;1483192;QRIS;;Pending;18/10/2024 02:58
ae21f553-f5ce-4ac1-b6d6-0777dfa69452;Candra Zulkarnain;ani49@hotmail.com;RedDoorz Syariah near RSUD Siti Fatimah Palembang ;Palembang;04/03/2025;07/03/2025;3;1;691378;2074134;Crypto;0x8e05484412b0e858d6a2dde235531a58cf06e419;Pending;30/09/2024 12:31
58176c0b-f2ad-4c7f-874a-22e99b3570dd;Drajat Mahendra;lpurwanti@gmail.com;The Alts Hotel ;Palembang;09/08/2024;13/08/2024;4;1;308147;1232588;QRIS;;Paid;27/07/2024 04:39
61ca0d20-2bbd-4db0-8a5b-842c9ae7b67a;Ir. Prabawa Irawan;setiawanalmira@perum.mil.id;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;01/08/2024;02/08/2024;1;1;1241058;1241058;QRIS;;Cancelled;30/07/2024 06:26
4c627a72-c959-46f4-b20d-f202411072bc;Reksa Mardhiyah;danujalaksmiwati@hotmail.com;RedDoorz Plus near Palembang Icon Mall 2 ;Palembang;12/04/2025;16/04/2025;4;3;741478;8897736;QRIS;;Paid;19/10/2024 04:50
a01e102d-37f8-428a-90bf-0180e6386dcf;Siska Utami;panjiwahyudin@pt.desa.id;Super OYO Collection O 166 Hotel Princess ;Palembang;20/01/2025;25/01/2025;5;1;976778;4883890;Crypto;0x3a1ade85b00d95b51dc6a27287a56e767c5f36ae;Paid;11/09/2024 01:42
692aa000-8436-4627-a129-1a1c318e8895;Ida Wibisono;darmanafujiati@yahoo.com;RedDoorz near Palembang Trade Center ;Palembang;09/04/2025;11/04/2025;2;3;759987;4559922;Crypto;0xd38fed42d62dc99a32e656d860063ab2cb8608de;Paid;25/10/2024 10:09
7b377359-02ad-4068-84a7-b58edc836c74;Kemba Ramadan;lhartati@perum.gov;De' Premium Hotel Kartini ;Palembang;14/09/2024;18/09/2024;4;1;661626;2646504;QRIS;;Pending;19/08/2024 06:18
7e489e74-0202-4fe3-994d-979cad8e3c4e;Dimas Mulyani, S.H.;putrahartana@cv.web.id;Imara Hotel Palembang ;Palembang;27/05/2025;28/05/2025;1;1;994696;994696;QRIS;;Pending;25/07/2024 15:23
d81f5e97-80ce-4f51-b772-0f39bc269c70;Melinda Kurniawan;digdaya87@cv.ponpes.id;Hotel Santika Radial Palembang ;Palembang;21/05/2025;23/05/2025;2;3;722100;4332600;Crypto;0xbccb4d9f77e9e005cac849b4d16e46b15e532bc6;Cancelled;05/02/2025 12:28
4a27b633-6f3a-49e4-9db7-5437359d18a2;Ratih Irawan;hestisuartini@gmail.com;OYO 251 The Maximus Inn Hotel ;Palembang;25/01/2025;26/01/2025;1;1;1294678;1294678;QRIS;;Paid;31/08/2024 15:48
1f887967-49ff-4d35-9b23-6399b820bbda;Hasan Gunawan;latifprabowo@ud.gov;Katawa Guest House Syariah ;Palembang;22/10/2024;27/10/2024;5;3;513755;7706325;QRIS;;Cancelled;29/09/2024 22:07
94dd5ca8-b33e-4abc-93b0-b3144ec77f67;Dr. Mutia Agustina, S.Farm;kasusrawacana@pt.net.id;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;14/10/2024;15/10/2024;1;3;1289054;3867162;QRIS;;Pending;03/09/2024 11:00
6cd84403-74e5-4963-b338-2d4639956d60;Tri Marbun;lanjar58@hotmail.com;RedDoorz Plus near UIN Raden Fatah Palembang ;Palembang;21/11/2024;25/11/2024;4;3;1042279;12507348;Transfer Bank;;Pending;08/08/2024 19:13
606ea9f9-95c5-4c3b-b12e-769d1d37f49c;Putri Pranowo;xprasetyo@yahoo.com;Azza Hotel by Horison ;Palembang;24/03/2025;25/03/2025;1;1;1271550;1271550;QRIS;;Paid;25/07/2024 01:15
325e92fc-e48f-467e-a849-082ec16c8362;Ir. Hartana Widodo, S.E.;elonhutasoit@yahoo.com;Hotel Anugerah Palembang ;Palembang;02/05/2025;03/05/2025;1;1;843872;843872;QRIS;;Paid;30/11/2024 07:05
553bb4b3-e542-4441-ba10-acd23ebae884;Olivia Wahyuni;bahuwirya38@gmail.com;The Zuri Hotel Palembang ;Palembang;28/11/2024;29/11/2024;1;1;1011230;1011230;Transfer Bank;;Paid;09/11/2024 12:29
cc968b77-4e58-44a8-b272-fbd04d4f909d;Gabriella Namaga;sihombingajimat@pd.my.id;Alex Hostel 2 ;Palembang;04/05/2025;06/05/2025;2;2;1340769;5363076;Transfer Bank;;Cancelled;17/09/2024 04:44
24f0d94f-5dab-4ab5-bf82-7ea1bd7f1340;Zizi Sirait;cmaulana@pd.biz.id;Algoritma Hotel ;Palembang;21/06/2025;22/06/2025;1;2;1334019;2668038;Crypto;0x945fd73125e93c0580ddbc7a03412b622ae41a86;Pending;26/02/2025 01:05
8135f394-29a7-4389-a180-424f18cbf721;R. Ade Mardhiyah;hpranowo@cv.go.id;RedDoorz Plus near Palembang Square Mall ;Palembang;28/01/2025;29/01/2025;1;3;1211136;3633408;QRIS;;Cancelled;04/11/2024 07:32
7c8b0825-73da-4976-8615-7626ea3e0216;H. Harsaya Waluyo;ajimat08@perum.ponpes.id;OYO 185 Roriz House ;Palembang;12/05/2025;13/05/2025;1;1;966337;966337;Transfer Bank;;Pending;25/12/2024 07:18
7e273e27-c702-401f-9980-de27a45121bb;drg. Nilam Suwarno, S.I.Kom;adabukke@yahoo.com;OYO 251 The Maximus Inn Hotel ;Palembang;28/01/2025;30/01/2025;2;3;922234;5533404;QRIS;;Paid;08/11/2024 17:11
280feb20-8dba-4a01-9423-d03c9f5a29b8;Oni Sirait, M.Farm;iswahyudikartika@gmail.com;OYO 183 The Pipe House ;Palembang;13/12/2024;17/12/2024;4;1;820833;3283332;QRIS;;Cancelled;26/09/2024 23:26
a8adf25d-533e-4f14-a4b6-36362beb2c89;drg. Bakda Simbolon, M.M.;nataliaprabowo@yahoo.com;Ayola Sentosa Palembang ;Palembang;02/10/2024;06/10/2024;4;1;840857;3363428;QRIS;;Paid;12/09/2024 09:25
9bd13007-a7dd-4b90-aa1b-7b4ad2da2cef;R. Yani Pradana, S.Pt;damanikprasetya@hotmail.com;Airish Hotel Palembang ;Palembang;16/09/2024;18/09/2024;2;2;1123056;4492224;Transfer Bank;;Paid;13/08/2024 03:55
91e72064-5903-4111-9ced-1b9b00c6317f;Jarwa Firmansyah;emardhiyah@cv.com;RedDoorz Syariah near Stasiun LRT Bumi Sriwijaya ;Palembang;29/08/2024;01/09/2024;3;1;1131202;3393606;Crypto;0x82f7a511093ac12ee24e93cc86c22db1ee2f18ff;Pending;25/08/2024 14:30
d31ac44e-53da-48c8-98ec-3d6e2632994a;Tgk. Dipa Firmansyah, S.H.;balanggathamrin@pd.ponpes.id;RedDoorz @ Jalan Jenderal Sudirman Palembang 2 ;Palembang;11/02/2025;16/02/2025;5;1;1196639;5983195;Transfer Bank;;Pending;14/08/2024 19:28
dbf86d27-a1f9-49fc-84d9-e6ad34416277;H. Waluyo Widiastuti, S.Farm;hpranowo@perum.sch.id;Best Skip Hotel ;Palembang;11/09/2024;14/09/2024;3;3;857578;7718202;QRIS;;Paid;24/07/2024 12:07
de6c49db-6244-4aee-9044-9990cef0153a;Kajen Farida, S.Pd;faridajindra@ud.ponpes.id;RedDoorz near Siloam Hospital Palembang ;Palembang;17/09/2024;18/09/2024;1;2;572869;1145738;Crypto;0xa0353899965281b41759b94aaed3c03e7d008fad;Cancelled;03/09/2024 17:06
de76dbe1-fca8-4ccb-8f3f-f68c3ad0ce14;Najam Wibowo;uyainahgadang@gmail.com;RedDoorz near Palembang Trade Center ;Palembang;10/12/2024;14/12/2024;4;3;316615;3799380;Crypto;0x1ae2949e1e0eead3db61ce3ea8db6dec864011c5;Cancelled;19/10/2024 22:15
afbd8df5-5349-456d-bf85-c9a7c1086c9f;Julia Pradipta;asmanmarpaung@pt.my.id;OYO 147 Hotel Winer ;Palembang;03/04/2025;06/04/2025;3;2;1166167;6997002;Crypto;0xc48388c801855ce0686f0b4fc585bd0a3b5a7b2d;Cancelled;01/08/2024 08:01
c093c348-1e1b-4286-8279-c1b7e67a7dcf;Luluh Simanjuntak, S.I.Kom;oyulianti@hotmail.com;RedDoorz @ Jalan Jenderal Sudirman Palembang 2 ;Palembang;03/08/2024;04/08/2024;1;3;325387;976161;QRIS;;Paid;22/07/2024 15:45
e115eea3-716c-4bd2-ad0a-9d3de03f26ec;Endah Usada, S.T.;wibowosoleh@ud.ac.id;Imara Hotel Palembang ;Palembang;17/01/2025;20/01/2025;3;3;586277;5276493;Transfer Bank;;Paid;12/07/2024 09:59
282c0ee4-8376-42be-aeab-14cc229de6b2;Kani Damanik;spuspasari@pd.desa.id;The Zuri Palembang ;Palembang;04/03/2025;09/03/2025;5;3;1134610;17019150;Crypto;0x06d81494323f96c79794c5084dffe197228ef6d0;Cancelled;28/09/2024 03:59
244a6c25-0f34-493f-baad-4a9a853c8dfc;Rafid Mandasari;vwacana@cv.co.id;Hotel Graha Bukit ;Palembang;15/08/2024;16/08/2024;1;3;552955;1658865;Crypto;0xcc1cf72c0b3d9d28239df8f2c9fbb6d433117056;Cancelled;10/07/2024 08:24
022d68cf-016c-454b-beab-879ff3f33c3f;Raden Hassanah;winarsihpia@cv.org;RedDoorz Syariah near Stasiun LRT Bumi Sriwijaya ;Palembang;23/06/2025;25/06/2025;2;3;413677;2482062;Transfer Bank;;Cancelled;27/05/2025 16:35
d0a3bf5c-73c9-4600-8166-5e0d7f2f44a9;Novi Narpati;hamzahwaluyo@yahoo.com;Imara Hotel Palembang ;Palembang;20/11/2024;25/11/2024;5;1;785507;3927535;Transfer Bank;;Cancelled;13/11/2024 00:54
051c3825-b0d1-4e12-821c-2904b21f34c4;Ega Agustina;primanatsir@yahoo.com;Best Skip Hotel ;Palembang;01/01/2025;05/01/2025;4;3;455950;5471400;QRIS;;Pending;26/09/2024 03:02
b595aaba-8e62-4758-8fb5-f35e9871de13;Hj. Rachel Situmorang;nainggolanmartaka@yahoo.com;OYO 3816 The Tispa Syariah Residence ;Palembang;30/09/2024;02/10/2024;2;2;664042;2656168;QRIS;;Cancelled;06/09/2024 09:27
74a170df-dfc6-40e0-8f94-77dbabec6a7d;Bagiya Haryanto;wastutiyono@ud.com;OYO Life 2820 Hotel Perdana Syariah ;Palembang;21/06/2025;22/06/2025;1;1;1110962;1110962;Crypto;0x14826e10562bc50f3983e1494b04577e5316ae2a;Pending;26/10/2024 07:14
dac22f11-a13b-43b1-8672-b46ce8a5eede;Rahayu Mahendra;karsa06@hotmail.com;De' Premium Hotel Musi Raya ;Palembang;02/04/2025;07/04/2025;5;2;380142;3801420;Crypto;0x0bf93f7b979057c0ec0c85dc2ad36e256bae921b;Pending;14/08/2024 16:28
5593edc7-9dbd-4244-b6f3-50418408abc6;R.A. Dewi Suryono, M.M.;jaeman06@ud.net.id;Alex Hostel 2 ;Palembang;27/01/2025;28/01/2025;1;3;1406622;4219866;Transfer Bank;;Paid;15/11/2024 21:40
f2cb59a4-efc4-472e-81a1-cf7f7f62d180;Puti Syahrini Maryati, S.H.;susamah@pt.com;The Zuri Palembang ;Palembang;29/12/2024;03/01/2025;5;1;656922;3284610;QRIS;;Cancelled;11/08/2024 22:15
732d3d31-03e2-4adb-a16f-1359c6e89e68;R.A. Intan Palastri;wibowobakidin@yahoo.com;OYO 2869 Ionia Homestay ;Palembang;13/04/2025;16/04/2025;3;3;1057552;9517968;Crypto;0x784b53e826258caa9179bcf40142389bc8f0b210;Paid;01/11/2024 16:10
09439db1-8391-4151-88b4-8bb38d1732e9;Drs. Zaenab Irawan;rrahayu@pt.or.id;Hotel Santika Radial Palembang ;Palembang;06/02/2025;11/02/2025;5;3;1153534;17303010;QRIS;;Pending;25/12/2024 14:52
3ef2bd68-3ba5-4adb-ba37-4150fb19217e;Murti Melani;ghaliyatilaksita@gmail.com;Losmen Ibu Hj. Tarjo ;Palembang;16/08/2024;17/08/2024;1;2;1474090;2948180;Crypto;0x05ad9df4df05a1e3a5277fb9fdc5961687a0742b;Paid;19/07/2024 14:25
9d10d33c-9f55-49a5-9e0a-963e9f57ec70;Gaiman Budiman;luwarsamosir@hotmail.com;Grand Malaka Ethical Hotel ;Palembang;08/10/2024;09/10/2024;1;3;670569;2011707;Transfer Bank;;Cancelled;24/08/2024 03:23
411a914d-5b17-426b-bf84-a3b3d8737d91;Lili Wahyudin, S.IP;nrima95@cv.web.id;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;02/03/2025;07/03/2025;5;2;787896;7878960;Transfer Bank;;Cancelled;18/10/2024 05:55
0924a970-f2f1-4187-9c75-640509980815;Zelaya Lailasari;leohalim@perum.ponpes.id;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;29/10/2024;31/10/2024;2;3;837209;5023254;QRIS;;Paid;28/08/2024 05:36
b159045a-60da-45fa-a5c9-40342609e065;Wira Maheswara;humairawibisono@yahoo.com;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;26/05/2025;27/05/2025;1;1;364719;364719;QRIS;;Pending;05/12/2024 04:41
478d9d09-d179-4a80-8d8e-1c6af091409f;R. Syahrini Pratama;inamaga@yahoo.com;OYO Life 570 Pesona Asri Homestay Syariah ;Palembang;20/10/2024;23/10/2024;3;1;520373;1561119;Crypto;0x4337ed29d6eb8fc1bdc6df76a42a57833f3bd655;Pending;17/08/2024 10:04
3040555d-2991-421c-b72c-558d6cca39ed;Mala Pudjiastuti;prasastaeli@yahoo.com;Alex Hostel 2 ;Palembang;18/08/2024;21/08/2024;3;3;713242;6419178;QRIS;;Pending;10/07/2024 15:37
89179267-9190-49af-8891-a7c17056fb4e;Darmanto Nasyiah;wulanrahayu@hotmail.com;RedDoorz near Palembang Trade Center ;Palembang;21/01/2025;24/01/2025;3;1;438267;1314801;QRIS;;Pending;17/09/2024 20:33
9a2ddad4-5756-4da9-b824-7006a4013820;Hj. Usyi Hutagalung;sinagahalima@ud.id;Hotel Santika Radial Palembang ;Palembang;17/03/2025;18/03/2025;1;3;601998;1805994;Crypto;0xf74eb01eeaa01966c4f39084d09852626f6a7115;Paid;08/12/2024 21:20
4ab03c0c-d9eb-495a-b26e-9cb3bb6854bb;Dr. Dasa Salahudin;melinda94@yahoo.com;OYO 2036 Afifah Homestay Syariah ;Palembang;07/01/2025;12/01/2025;5;3;603000;9045000;Crypto;0xed4fbe79cf57a5cb61fbb93f0c873e4263d0b924;Paid;04/11/2024 21:55
78065a99-ff74-4cab-a16c-daded84ca240;R. Padma Laksita, S.E.;gamblangsinaga@cv.biz.id;OYO 2869 Ionia Homestay ;Palembang;19/07/2024;21/07/2024;2;3;1047292;6283752;Transfer Bank;;Cancelled;15/07/2024 03:15
46b6b8c6-d7a9-49ac-ad16-91f9e9182749;dr. Wardaya Waskita;nurainidian@hotmail.com;Algoritma Hotel ;Palembang;29/04/2025;30/04/2025;1;1;1026759;1026759;QRIS;;Pending;10/04/2025 15:19
298ab208-edc2-40dc-80eb-92e53cd27780;Dr. Belinda Firmansyah;salwasalahudin@gmail.com;Best Skip Hotel ;Palembang;15/06/2025;17/06/2025;2;1;320420;640840;QRIS;;Paid;20/03/2025 12:54
d5dc787f-cfcc-4939-8ae4-16a232236a48;Uli Nashiruddin;rahmiyuniar@perum.com;Azza Hotel by Horison ;Palembang;04/01/2025;06/01/2025;2;2;1061719;4246876;QRIS;;Cancelled;13/12/2024 22:57
2f367bd0-e0f0-4f17-85db-237cd6c9e331;Makara Uwais;mangunsongrespati@gmail.com;OYO 1991 Alam Lestari Homestay ;Palembang;18/06/2025;22/06/2025;4;2;597655;4781240;Crypto;0x28800108f5ff0b217f4e80d6f11045d7718d4cab;Cancelled;20/05/2025 22:08
3218a765-9a1d-4d8e-b7fc-a60cfc3126c7;Dadi Sihombing;brahmawati@ud.mil;Airish Hotel Palembang ;Palembang;05/04/2025;06/04/2025;1;3;1314889;3944667;QRIS;;Paid;01/03/2025 17:18
93a3282d-b419-4bbe-8bc6-99aa57e8a003;Dadi Sitompul;tsitumorang@gmail.com;favehotel Palembang ;Palembang;06/05/2025;11/05/2025;5;1;1136151;5680755;QRIS;;Paid;05/08/2024 08:49
482d1361-9de7-4592-addd-f89cf66eb3a7;Tgk. Padmi Nainggolan, S.Pt;eman58@hotmail.com;RedDoorz near Palembang Trade Center 3 ;Palembang;22/01/2025;27/01/2025;5;3;1231668;18475020;Crypto;0x285ce5985b5d13cf92384a05aa13750efc7bfa4a;Paid;05/11/2024 20:15
9a37eab8-edd5-45a2-8b08-65ffb8f1df1d;Bakijan Gunarto, M.Ak;yuniarlaras@pt.go.id;RedDoorz @ Jalan Sukabangun 2 Palembang ;Palembang;24/02/2025;26/02/2025;2;1;480937;961874;QRIS;;Pending;30/10/2024 07:11
24303bc8-bc1c-4683-83fa-668f50417ae1;Hj. Ophelia Hidayat;latuponocandrakanta@pd.my.id;Aryaduta Palembang ;Palembang;28/01/2025;02/02/2025;5;3;1150041;17250615;Crypto;0xa4ea07aa51c6c9ff999127c262dca3a8085c645a;Pending;25/01/2025 10:29
6d0ef2b9-eca7-4e89-856f-4e49dc9fb673;Ajeng Farida;ayu59@ud.web.id;RedDoorz Plus near Palembang Icon Mall 2 ;Palembang;30/11/2024;04/12/2024;4;3;388026;4656312;QRIS;;Paid;29/09/2024 15:22
e19a4faf-60ec-4bde-bc0a-f8c2f9442ca6;Raihan Damanik;darman93@pt.mil.id;SPOT ON 2294 Mega Kost ;Palembang;14/11/2024;15/11/2024;1;2;351976;703952;Crypto;0x7c53b99a8dab78bff069c9863c97d1ffcf4b50c3;Pending;30/09/2024 16:16
c6d632e9-6bf9-4198-92d5-5718c0bf6aad;Vera Wijayanti;nalar60@gmail.com;Super OYO 270 Madinah Residence Syariah ;Palembang;27/05/2025;30/05/2025;3;3;710751;6396759;Crypto;0x9cc88032b15c00398617b5f70c7818fbdfaaf7f1;Pending;29/08/2024 18:44
09bdd292-85d3-4512-b821-4661f100faea;R.A. Fathonah Budiman, S.Kom;vinolailasari@pt.mil;Airish Hotel Palembang ;Palembang;18/01/2025;21/01/2025;3;2;306665;1839990;QRIS;;Paid;12/11/2024 00:21
4876f6a6-0e4e-4f61-8aad-671bad07db0f;Aslijan Ardianto;asmiantonatsir@gmail.com;Hotel Graha Bukit ;Palembang;05/08/2024;06/08/2024;1;2;414640;829280;Transfer Bank;;Cancelled;27/07/2024 13:43
016702ab-e8e0-4a68-8797-d3c5e8afc31d;Ciaobella Maryadi;garangaryani@gmail.com;OYO 1146 Miracle Homestay Syariah ;Palembang;23/02/2025;27/02/2025;4;2;1112116;8896928;Crypto;0x8d88a13fa1011a7fb5887213cce623f5c7d89cb6;Paid;30/10/2024 19:28
8ea4b5a5-0016-48b1-b15a-d2d42dca7dbf;dr. Damar Marbun, M.M.;artawanmustofa@cv.ponpes.id;Aston Palembang Hotel & Conference Center ;Palembang;03/11/2024;08/11/2024;5;1;1453202;7266010;QRIS;;Pending;21/07/2024 04:18
cbe26d08-6b49-4ae8-8939-7ddc802bd571;Chandra Jailani;candra95@cv.my.id;Amaris Hotel Palembang ;Palembang;08/02/2025;10/02/2025;2;3;789615;4737690;Transfer Bank;;Paid;13/10/2024 11:21
f9896c9c-e282-486d-b526-ed403c91abc6;Kani Firgantoro, S.E.;bjailani@pd.net.id;RedDoorz Plus near Palembang Icon Mall 2 ;Palembang;18/09/2024;21/09/2024;3;1;1418548;4255644;Transfer Bank;;Cancelled;10/07/2024 05:56
45ce8360-16d7-4930-b91d-a0202be864e7;Unggul Sudiati;eprasetya@yahoo.com;OYO 448 Hotel Central ;Palembang;06/10/2024;07/10/2024;1;1;839968;839968;Crypto;0x35d87663f8ce6c789e049bec97daf8f61fad209e;Paid;21/08/2024 04:26
